Target,Type,Source,ModelGroup,gGSP
CR1138,Synthetic construct,CASP RNA,TS229_1,3.447
CR1138,Synthetic construct,CASP RNA,TS229_2,3.489
CR1138,Synthetic construct,CASP RNA,TS229_3,12.738
CR1138,Synthetic construct,CASP RNA,TS229_4,15.365
CR1138,Synthetic construct,CASP RNA,TS229_5,13.844
CR1138,Synthetic construct,CASP RNA,TS232_1,50.031
CR1138,Synthetic construct,CASP RNA,TS232_2,52.476
CR1138,Synthetic construct,CASP RNA,TS232_3,50.943
CR1138,Synthetic construct,CASP RNA,TS232_4,48.889
CR1138,Synthetic construct,CASP RNA,TS232_5,49.156
CR1138,Synthetic construct,CASP RNA,TS235_1,11.34
CR1138,Synthetic construct,CASP RNA,TS235_2,12.312
CR1138,Synthetic construct,CASP RNA,TS238_1,2.91
CR1138,Synthetic construct,CASP RNA,TS238_2,2.936
CR1138,Synthetic construct,CASP RNA,TS238_3,3.125
CR1138,Synthetic construct,CASP RNA,TS238_4,2.996
CR1138,Synthetic construct,CASP RNA,TS239_1,3.447
CR1138,Synthetic construct,CASP RNA,TS239_2,12.738
CR1138,Synthetic construct,CASP RNA,TS239_3,13.844
CR1138,Synthetic construct,CASP RNA,TS239_4,15.365
CR1138,Synthetic construct,CASP RNA,TS239_5,13.482
CR1138,Synthetic construct,CASP RNA,TS245_1,4.699
CR1138,Synthetic construct,CASP RNA,TS245_2,5.027
CR1138,Synthetic construct,CASP RNA,TS245_3,5.817
CR1138,Synthetic construct,CASP RNA,TS245_4,5.239
CR1138,Synthetic construct,CASP RNA,TS245_5,5.352
CR1138,Synthetic construct,CASP RNA,TS248_1,12.59
CR1138,Synthetic construct,CASP RNA,TS248_2,12.78
CR1138,Synthetic construct,CASP RNA,TS248_3,12.932
CR1138,Synthetic construct,CASP RNA,TS248_4,12.326
CR1138,Synthetic construct,CASP RNA,TS248_5,12.793
CR1138,Synthetic construct,CASP RNA,TS287_1,47.533
CR1138,Synthetic construct,CASP RNA,TS287_2,37.308
CR1138,Synthetic construct,CASP RNA,TS287_3,41.891
CR1138,Synthetic construct,CASP RNA,TS287_4,42.309
CR1138,Synthetic construct,CASP RNA,TS287_5,42.119
CR1138,Synthetic construct,CASP RNA,TS385_1,4.699
CR1138,Synthetic construct,CASP RNA,TS392_1,8.191
CR1138,Synthetic construct,CASP RNA,TS392_2,15.128
CR1138,Synthetic construct,CASP RNA,TS392_3,14.119
CR1138,Synthetic construct,CASP RNA,TS392_4,14.013
CR1138,Synthetic construct,CASP RNA,TS392_5,14.686
CR1138,Synthetic construct,CASP RNA,TS416_1,16.972
CR1138,Synthetic construct,CASP RNA,TS416_2,12.738
CR1138,Synthetic construct,CASP RNA,TS416_3,15.645
CR1138,Synthetic construct,CASP RNA,TS416_4,15.365
CR1138,Synthetic construct,CASP RNA,TS416_5,19.914
CR1138,Synthetic construct,CASP RNA,TS434_1,13.513
CR1138,Synthetic construct,CASP RNA,TS434_2,14.893
CR1138,Synthetic construct,CASP RNA,TS434_3,15.447
CR1138,Synthetic construct,CASP RNA,TS434_4,14.208
CR1138,Synthetic construct,CASP RNA,TS434_5,14.724
CR1138,Synthetic construct,CASP RNA,TS439_1,19.914
CR1138,Synthetic construct,CASP RNA,TS439_2,16.314
CR1138,Synthetic construct,CASP RNA,TS439_3,16.972
CR1138,Synthetic construct,CASP RNA,TS439_4,15.365
CR1138,Synthetic construct,CASP RNA,TS439_5,13.844
CR1138,Synthetic construct,CASP RNA,TS470_1,9.724
CR1138,Synthetic construct,CASP RNA,TS470_2,6.69
CR1138,Synthetic construct,CASP RNA,TS470_3,6.309
CR1138,Synthetic construct,CASP RNA,TS470_4,6.425
CR1138,Synthetic construct,CASP RNA,TS470_5,9.21
CR1138,Synthetic construct,CASP RNA,TS489_1,9.169
CR1138,Synthetic construct,CASP RNA,TS489_2,6.304
CR1138,Synthetic construct,CASP RNA,TS489_3,7.378
CR1138,Synthetic construct,CASP RNA,TS489_4,5.97
CR1138,Synthetic construct,CASP RNA,TS489_5,8.423
CR1149,Viral element,CASP RNA,TS029_1,4.007
CR1149,Viral element,CASP RNA,TS029_2,13.506
CR1149,Viral element,CASP RNA,TS029_3,16.333
CR1149,Viral element,CASP RNA,TS029_4,14.242
CR1149,Viral element,CASP RNA,TS035_1,32.812
CR1149,Viral element,CASP RNA,TS035_2,45.666
CR1149,Viral element,CASP RNA,TS035_3,69.165
CR1149,Viral element,CASP RNA,TS035_4,39.491
CR1149,Viral element,CASP RNA,TS035_5,41.759
CR1149,Viral element,CASP RNA,TS054_1,63.279
CR1149,Viral element,CASP RNA,TS054_2,41.169
CR1149,Viral element,CASP RNA,TS054_3,55.729
CR1149,Viral element,CASP RNA,TS054_4,48.532
CR1149,Viral element,CASP RNA,TS054_5,36.417
CR1149,Viral element,CASP RNA,TS076_1,60.839
CR1149,Viral element,CASP RNA,TS076_2,57.992
CR1149,Viral element,CASP RNA,TS076_3,46.19
CR1149,Viral element,CASP RNA,TS076_4,38.674
CR1149,Viral element,CASP RNA,TS076_5,61.79
CR1149,Viral element,CASP RNA,TS081_1,38.88
CR1149,Viral element,CASP RNA,TS081_2,26.758
CR1149,Viral element,CASP RNA,TS081_3,34.541
CR1149,Viral element,CASP RNA,TS081_4,46.306
CR1149,Viral element,CASP RNA,TS081_5,33.194
CR1149,Viral element,CASP RNA,TS091_1,3.95
CR1149,Viral element,CASP RNA,TS091_2,4.379
CR1149,Viral element,CASP RNA,TS091_3,4.063
CR1149,Viral element,CASP RNA,TS091_4,3.802
CR1149,Viral element,CASP RNA,TS091_5,3.711
CR1149,Viral element,CASP RNA,TS097_1,4.039
CR1149,Viral element,CASP RNA,TS097_2,3.712
CR1149,Viral element,CASP RNA,TS110_1,49.481
CR1149,Viral element,CASP RNA,TS110_2,58.416
CR1149,Viral element,CASP RNA,TS110_3,51.194
CR1149,Viral element,CASP RNA,TS110_4,40.974
CR1149,Viral element,CASP RNA,TS119_1,59.477
CR1149,Viral element,CASP RNA,TS119_2,45.328
CR1149,Viral element,CASP RNA,TS119_3,53.317
CR1149,Viral element,CASP RNA,TS119_4,43.523
CR1149,Viral element,CASP RNA,TS119_5,55.381
CR1149,Viral element,CASP RNA,TS125_1,49.657
CR1149,Viral element,CASP RNA,TS125_2,47.02
CR1149,Viral element,CASP RNA,TS125_3,64.664
CR1149,Viral element,CASP RNA,TS125_4,41.575
CR1149,Viral element,CASP RNA,TS125_5,42.486
CR1149,Viral element,CASP RNA,TS128_1,51.8
CR1149,Viral element,CASP RNA,TS128_2,59.765
CR1149,Viral element,CASP RNA,TS128_3,41.811
CR1149,Viral element,CASP RNA,TS128_4,65.925
CR1149,Viral element,CASP RNA,TS128_5,55.718
CR1149,Viral element,CASP RNA,TS131_1,3.923
CR1149,Viral element,CASP RNA,TS131_2,3.95
CR1149,Viral element,CASP RNA,TS131_3,4.184
CR1149,Viral element,CASP RNA,TS131_4,9.465
CR1149,Viral element,CASP RNA,TS131_5,3.93
CR1149,Viral element,CASP RNA,TS147_1,58.558
CR1149,Viral element,CASP RNA,TS147_2,49.251
CR1149,Viral element,CASP RNA,TS147_3,58.076
CR1149,Viral element,CASP RNA,TS147_4,43.856
CR1149,Viral element,CASP RNA,TS147_5,56.881
CR1149,Viral element,CASP RNA,TS177_1,6.849
CR1149,Viral element,CASP RNA,TS185_1,47.527
CR1149,Viral element,CASP RNA,TS185_2,47.121
CR1149,Viral element,CASP RNA,TS185_3,47.202
CR1149,Viral element,CASP RNA,TS185_4,45.314
CR1149,Viral element,CASP RNA,TS185_5,50.237
CR1149,Viral element,CASP RNA,TS227_1,59.319
CR1149,Viral element,CASP RNA,TS227_2,57.112
CR1149,Viral element,CASP RNA,TS227_3,56.381
CR1149,Viral element,CASP RNA,TS227_4,53.103
CR1149,Viral element,CASP RNA,TS227_5,55.516
CR1149,Viral element,CASP RNA,TS229_1,48.475
CR1149,Viral element,CASP RNA,TS229_2,34.105
CR1149,Viral element,CASP RNA,TS229_3,52.273
CR1149,Viral element,CASP RNA,TS229_4,33.312
CR1149,Viral element,CASP RNA,TS229_5,36.94
CR1149,Viral element,CASP RNA,TS232_1,42.511
CR1149,Viral element,CASP RNA,TS232_2,42.459
CR1149,Viral element,CASP RNA,TS232_3,42.393
CR1149,Viral element,CASP RNA,TS232_4,49.956
CR1149,Viral element,CASP RNA,TS232_5,52.133
CR1149,Viral element,CASP RNA,TS235_1,36.925
CR1149,Viral element,CASP RNA,TS235_2,41.909
CR1149,Viral element,CASP RNA,TS235_3,34.75
CR1149,Viral element,CASP RNA,TS235_4,35.696
CR1149,Viral element,CASP RNA,TS235_5,37.307
CR1149,Viral element,CASP RNA,TS238_1,51.423
CR1149,Viral element,CASP RNA,TS238_2,49.125
CR1149,Viral element,CASP RNA,TS239_1,47.653
CR1149,Viral element,CASP RNA,TS239_2,36.364
CR1149,Viral element,CASP RNA,TS239_3,37.605
CR1149,Viral element,CASP RNA,TS239_4,36.905
CR1149,Viral element,CASP RNA,TS239_5,34.15
CR1149,Viral element,CASP RNA,TS245_1,6.997
CR1149,Viral element,CASP RNA,TS245_2,9.767
CR1149,Viral element,CASP RNA,TS245_3,9.186
CR1149,Viral element,CASP RNA,TS245_4,9.287
CR1149,Viral element,CASP RNA,TS245_5,6.396
CR1149,Viral element,CASP RNA,TS248_1,52.177
CR1149,Viral element,CASP RNA,TS248_2,55.522
CR1149,Viral element,CASP RNA,TS248_3,55.76
CR1149,Viral element,CASP RNA,TS248_4,41.346
CR1149,Viral element,CASP RNA,TS248_5,33.728
CR1149,Viral element,CASP RNA,TS287_1,53.14
CR1149,Viral element,CASP RNA,TS287_2,55.739
CR1149,Viral element,CASP RNA,TS287_3,57.864
CR1149,Viral element,CASP RNA,TS287_4,56.898
CR1149,Viral element,CASP RNA,TS287_5,42.907
CR1149,Viral element,CASP RNA,TS385_1,8.748
CR1149,Viral element,CASP RNA,TS385_2,9.886
CR1149,Viral element,CASP RNA,TS385_3,10.193
CR1149,Viral element,CASP RNA,TS385_4,10.516
CR1149,Viral element,CASP RNA,TS385_5,7.101
CR1149,Viral element,CASP RNA,TS392_1,36.957
CR1149,Viral element,CASP RNA,TS392_2,31.176
CR1149,Viral element,CASP RNA,TS392_3,4.261
CR1149,Viral element,CASP RNA,TS392_4,49.705
CR1149,Viral element,CASP RNA,TS392_5,35.491
CR1149,Viral element,CASP RNA,TS416_1,55.027
CR1149,Viral element,CASP RNA,TS416_2,51.475
CR1149,Viral element,CASP RNA,TS416_3,64.664
CR1149,Viral element,CASP RNA,TS416_4,41.575
CR1149,Viral element,CASP RNA,TS416_5,42.486
CR1149,Viral element,CASP RNA,TS434_1,51.126
CR1149,Viral element,CASP RNA,TS434_2,57.911
CR1149,Viral element,CASP RNA,TS434_3,43.681
CR1149,Viral element,CASP RNA,TS434_4,46.788
CR1149,Viral element,CASP RNA,TS434_5,44.616
CR1149,Viral element,CASP RNA,TS470_1,47.363
CR1149,Viral element,CASP RNA,TS470_2,44.698
CR1149,Viral element,CASP RNA,TS470_3,48.323
CR1149,Viral element,CASP RNA,TS470_4,42.87
CR1149,Viral element,CASP RNA,TS470_5,49.589
CR1149,Viral element,CASP RNA,TS489_1,47.363
CR1149,Viral element,CASP RNA,TS489_2,44.698
CR1149,Viral element,CASP RNA,TS489_3,48.323
CR1149,Viral element,CASP RNA,TS489_4,42.87
CR1149,Viral element,CASP RNA,TS489_5,49.589
CR1156,Viral element,CASP RNA,TS029_1,5.498
CR1156,Viral element,CASP RNA,TS029_2,3.905
CR1156,Viral element,CASP RNA,TS029_3,7.53
CR1156,Viral element,CASP RNA,TS029_4,5.241
CR1156,Viral element,CASP RNA,TS029_5,5.038
CR1156,Viral element,CASP RNA,TS035_1,46.084
CR1156,Viral element,CASP RNA,TS035_2,43.074
CR1156,Viral element,CASP RNA,TS035_3,48.722
CR1156,Viral element,CASP RNA,TS035_4,40.843
CR1156,Viral element,CASP RNA,TS035_5,41.778
CR1156,Viral element,CASP RNA,TS054_1,36.722
CR1156,Viral element,CASP RNA,TS054_2,38.63
CR1156,Viral element,CASP RNA,TS054_3,42.511
CR1156,Viral element,CASP RNA,TS054_4,31.062
CR1156,Viral element,CASP RNA,TS054_5,41.706
CR1156,Viral element,CASP RNA,TS076_1,33.612
CR1156,Viral element,CASP RNA,TS076_2,38.737
CR1156,Viral element,CASP RNA,TS076_3,28.941
CR1156,Viral element,CASP RNA,TS076_4,41.233
CR1156,Viral element,CASP RNA,TS076_5,37.702
CR1156,Viral element,CASP RNA,TS081_1,31.116
CR1156,Viral element,CASP RNA,TS081_2,28.594
CR1156,Viral element,CASP RNA,TS081_3,26.18
CR1156,Viral element,CASP RNA,TS081_4,29.404
CR1156,Viral element,CASP RNA,TS081_5,25.402
CR1156,Viral element,CASP RNA,TS091_1,3.413
CR1156,Viral element,CASP RNA,TS091_2,3.421
CR1156,Viral element,CASP RNA,TS091_3,3.376
CR1156,Viral element,CASP RNA,TS091_4,3.292
CR1156,Viral element,CASP RNA,TS091_5,3.38
CR1156,Viral element,CASP RNA,TS097_1,3.23
CR1156,Viral element,CASP RNA,TS097_2,3.175
CR1156,Viral element,CASP RNA,TS097_3,3.176
CR1156,Viral element,CASP RNA,TS110_1,50.726
CR1156,Viral element,CASP RNA,TS110_2,46.34
CR1156,Viral element,CASP RNA,TS110_3,45.273
CR1156,Viral element,CASP RNA,TS110_4,40.011
CR1156,Viral element,CASP RNA,TS110_5,34.252
CR1156,Viral element,CASP RNA,TS119_1,38.127
CR1156,Viral element,CASP RNA,TS119_2,52.384
CR1156,Viral element,CASP RNA,TS119_3,47.231
CR1156,Viral element,CASP RNA,TS119_4,52.297
CR1156,Viral element,CASP RNA,TS119_5,32.251
CR1156,Viral element,CASP RNA,TS125_1,21.904
CR1156,Viral element,CASP RNA,TS125_2,30.253
CR1156,Viral element,CASP RNA,TS125_3,38.672
CR1156,Viral element,CASP RNA,TS125_4,31.062
CR1156,Viral element,CASP RNA,TS125_5,38.686
CR1156,Viral element,CASP RNA,TS128_1,51.15
CR1156,Viral element,CASP RNA,TS128_2,44.347
CR1156,Viral element,CASP RNA,TS128_3,38.718
CR1156,Viral element,CASP RNA,TS128_4,25.156
CR1156,Viral element,CASP RNA,TS128_5,53.276
CR1156,Viral element,CASP RNA,TS131_1,3.654
CR1156,Viral element,CASP RNA,TS131_2,3.424
CR1156,Viral element,CASP RNA,TS131_3,6.572
CR1156,Viral element,CASP RNA,TS131_4,3.38
CR1156,Viral element,CASP RNA,TS131_5,3.416
CR1156,Viral element,CASP RNA,TS147_1,28.584
CR1156,Viral element,CASP RNA,TS147_2,29.48
CR1156,Viral element,CASP RNA,TS147_3,30.596
CR1156,Viral element,CASP RNA,TS147_4,26.347
CR1156,Viral element,CASP RNA,TS147_5,26.956
CR1156,Viral element,CASP RNA,TS177_1,8.167
CR1156,Viral element,CASP RNA,TS185_1,35.749
CR1156,Viral element,CASP RNA,TS185_2,25.174
CR1156,Viral element,CASP RNA,TS185_3,22.705
CR1156,Viral element,CASP RNA,TS185_4,25.822
CR1156,Viral element,CASP RNA,TS185_5,12.345
CR1156,Viral element,CASP RNA,TS227_1,27.762
CR1156,Viral element,CASP RNA,TS227_2,25.558
CR1156,Viral element,CASP RNA,TS227_3,31.062
CR1156,Viral element,CASP RNA,TS227_4,33.57
CR1156,Viral element,CASP RNA,TS227_5,29.05
CR1156,Viral element,CASP RNA,TS229_1,35.812
CR1156,Viral element,CASP RNA,TS229_2,32.753
CR1156,Viral element,CASP RNA,TS229_3,23.169
CR1156,Viral element,CASP RNA,TS229_4,23.673
CR1156,Viral element,CASP RNA,TS229_5,26.552
CR1156,Viral element,CASP RNA,TS232_1,42.471
CR1156,Viral element,CASP RNA,TS232_2,42.249
CR1156,Viral element,CASP RNA,TS232_3,57.023
CR1156,Viral element,CASP RNA,TS232_4,43.008
CR1156,Viral element,CASP RNA,TS232_5,41.967
CR1156,Viral element,CASP RNA,TS235_1,31.621
CR1156,Viral element,CASP RNA,TS235_2,33.994
CR1156,Viral element,CASP RNA,TS235_3,29.891
CR1156,Viral element,CASP RNA,TS235_4,30.428
CR1156,Viral element,CASP RNA,TS235_5,32.636
CR1156,Viral element,CASP RNA,TS238_1,28.006
CR1156,Viral element,CASP RNA,TS238_2,28.208
CR1156,Viral element,CASP RNA,TS238_3,34.518
CR1156,Viral element,CASP RNA,TS238_4,28.165
CR1156,Viral element,CASP RNA,TS238_5,27.514
CR1156,Viral element,CASP RNA,TS239_1,35.812
CR1156,Viral element,CASP RNA,TS239_2,32.274
CR1156,Viral element,CASP RNA,TS239_3,26.552
CR1156,Viral element,CASP RNA,TS239_4,26.761
CR1156,Viral element,CASP RNA,TS239_5,23.169
CR1156,Viral element,CASP RNA,TS245_1,5.872
CR1156,Viral element,CASP RNA,TS245_2,5.91
CR1156,Viral element,CASP RNA,TS245_3,5.904
CR1156,Viral element,CASP RNA,TS245_4,6.957
CR1156,Viral element,CASP RNA,TS245_5,6.031
CR1156,Viral element,CASP RNA,TS248_1,46.084
CR1156,Viral element,CASP RNA,TS248_2,43.074
CR1156,Viral element,CASP RNA,TS248_3,45.086
CR1156,Viral element,CASP RNA,TS248_4,41.778
CR1156,Viral element,CASP RNA,TS248_5,3.402
CR1156,Viral element,CASP RNA,TS287_1,43.62
CR1156,Viral element,CASP RNA,TS287_2,32.913
CR1156,Viral element,CASP RNA,TS287_3,30.961
CR1156,Viral element,CASP RNA,TS287_4,30.169
CR1156,Viral element,CASP RNA,TS287_5,39.473
CR1156,Viral element,CASP RNA,TS385_1,5.872
CR1156,Viral element,CASP RNA,TS392_1,30.871
CR1156,Viral element,CASP RNA,TS392_2,39.241
CR1156,Viral element,CASP RNA,TS392_3,31.906
CR1156,Viral element,CASP RNA,TS392_4,31.629
CR1156,Viral element,CASP RNA,TS392_5,27.768
CR1156,Viral element,CASP RNA,TS416_1,37.116
CR1156,Viral element,CASP RNA,TS416_2,21.904
CR1156,Viral element,CASP RNA,TS416_3,39.108
CR1156,Viral element,CASP RNA,TS416_4,31.522
CR1156,Viral element,CASP RNA,TS416_5,31.062
CR1156,Viral element,CASP RNA,TS434_1,31.17
CR1156,Viral element,CASP RNA,TS434_2,28.784
CR1156,Viral element,CASP RNA,TS434_3,35.535
CR1156,Viral element,CASP RNA,TS434_4,28.957
CR1156,Viral element,CASP RNA,TS434_5,29.104
CR1156,Viral element,CASP RNA,TS439_1,32.753
CR1156,Viral element,CASP RNA,TS439_2,39.163
CR1156,Viral element,CASP RNA,TS439_3,38.294
CR1156,Viral element,CASP RNA,TS439_4,35.812
CR1156,Viral element,CASP RNA,TS439_5,24.324
CR1156,Viral element,CASP RNA,TS470_1,40.92
CR1156,Viral element,CASP RNA,TS470_2,41.047
CR1156,Viral element,CASP RNA,TS470_3,41.324
CR1156,Viral element,CASP RNA,TS470_4,40.895
CR1156,Viral element,CASP RNA,TS470_5,41.863
CR1156,Viral element,CASP RNA,TS489_1,40.92
CR1156,Viral element,CASP RNA,TS489_2,41.047
CR1156,Viral element,CASP RNA,TS489_3,41.324
CR1156,Viral element,CASP RNA,TS489_4,40.895
CR1156,Viral element,CASP RNA,TS489_5,41.863
CR1189,RNA-binding protein,CASP RNA,TS029_1,7.51
CR1189,RNA-binding protein,CASP RNA,TS029_2,4.519
CR1189,RNA-binding protein,CASP RNA,TS029_3,4.655
CR1189,RNA-binding protein,CASP RNA,TS035_1,18.825
CR1189,RNA-binding protein,CASP RNA,TS035_2,18.825
CR1189,RNA-binding protein,CASP RNA,TS035_3,21.171
CR1189,RNA-binding protein,CASP RNA,TS035_4,13.927
CR1189,RNA-binding protein,CASP RNA,TS035_5,13.927
CR1189,RNA-binding protein,CASP RNA,TS054_1,18.092
CR1189,RNA-binding protein,CASP RNA,TS054_2,18.092
CR1189,RNA-binding protein,CASP RNA,TS054_3,18.092
CR1189,RNA-binding protein,CASP RNA,TS054_4,18.092
CR1189,RNA-binding protein,CASP RNA,TS054_5,16.678
CR1189,RNA-binding protein,CASP RNA,TS076_1,19.189
CR1189,RNA-binding protein,CASP RNA,TS076_2,18.51
CR1189,RNA-binding protein,CASP RNA,TS076_3,18.021
CR1189,RNA-binding protein,CASP RNA,TS076_4,16.364
CR1189,RNA-binding protein,CASP RNA,TS076_5,17.402
CR1189,RNA-binding protein,CASP RNA,TS081_1,26.945
CR1189,RNA-binding protein,CASP RNA,TS081_2,26.531
CR1189,RNA-binding protein,CASP RNA,TS081_3,26.56
CR1189,RNA-binding protein,CASP RNA,TS081_4,26.223
CR1189,RNA-binding protein,CASP RNA,TS081_5,26.981
CR1189,RNA-binding protein,CASP RNA,TS097_1,14.375
CR1189,RNA-binding protein,CASP RNA,TS097_2,12.563
CR1189,RNA-binding protein,CASP RNA,TS119_1,17.726
CR1189,RNA-binding protein,CASP RNA,TS119_2,21.659
CR1189,RNA-binding protein,CASP RNA,TS119_3,22.248
CR1189,RNA-binding protein,CASP RNA,TS119_4,21.597
CR1189,RNA-binding protein,CASP RNA,TS119_5,17.908
CR1189,RNA-binding protein,CASP RNA,TS125_1,18.092
CR1189,RNA-binding protein,CASP RNA,TS125_2,18.092
CR1189,RNA-binding protein,CASP RNA,TS125_3,18.092
CR1189,RNA-binding protein,CASP RNA,TS125_4,18.092
CR1189,RNA-binding protein,CASP RNA,TS125_5,18.092
CR1189,RNA-binding protein,CASP RNA,TS131_1,18.301
CR1189,RNA-binding protein,CASP RNA,TS131_2,22.563
CR1189,RNA-binding protein,CASP RNA,TS131_3,22.515
CR1189,RNA-binding protein,CASP RNA,TS131_4,23.828
CR1189,RNA-binding protein,CASP RNA,TS131_5,23.304
CR1189,RNA-binding protein,CASP RNA,TS147_1,12.022
CR1189,RNA-binding protein,CASP RNA,TS147_2,23.637
CR1189,RNA-binding protein,CASP RNA,TS147_3,16.877
CR1189,RNA-binding protein,CASP RNA,TS147_4,17.183
CR1189,RNA-binding protein,CASP RNA,TS147_5,22.022
CR1189,RNA-binding protein,CASP RNA,TS177_1,11.863
CR1189,RNA-binding protein,CASP RNA,TS177_2,9.538
CR1189,RNA-binding protein,CASP RNA,TS177_3,12.027
CR1189,RNA-binding protein,CASP RNA,TS185_1,15.886
CR1189,RNA-binding protein,CASP RNA,TS185_2,14.304
CR1189,RNA-binding protein,CASP RNA,TS185_3,13.49
CR1189,RNA-binding protein,CASP RNA,TS185_4,12.144
CR1189,RNA-binding protein,CASP RNA,TS185_5,16.192
CR1189,RNA-binding protein,CASP RNA,TS227_1,22.179
CR1189,RNA-binding protein,CASP RNA,TS227_2,14.278
CR1189,RNA-binding protein,CASP RNA,TS227_3,14.697
CR1189,RNA-binding protein,CASP RNA,TS227_4,20.656
CR1189,RNA-binding protein,CASP RNA,TS227_5,17.529
CR1189,RNA-binding protein,CASP RNA,TS229_1,20.558
CR1189,RNA-binding protein,CASP RNA,TS229_2,19.185
CR1189,RNA-binding protein,CASP RNA,TS229_3,20.592
CR1189,RNA-binding protein,CASP RNA,TS229_4,23.653
CR1189,RNA-binding protein,CASP RNA,TS229_5,22.503
CR1189,RNA-binding protein,CASP RNA,TS232_1,20.565
CR1189,RNA-binding protein,CASP RNA,TS232_2,22.549
CR1189,RNA-binding protein,CASP RNA,TS232_3,18.58
CR1189,RNA-binding protein,CASP RNA,TS232_4,22.359
CR1189,RNA-binding protein,CASP RNA,TS232_5,20.84
CR1189,RNA-binding protein,CASP RNA,TS235_1,19.75
CR1189,RNA-binding protein,CASP RNA,TS235_2,18.954
CR1189,RNA-binding protein,CASP RNA,TS235_3,20.344
CR1189,RNA-binding protein,CASP RNA,TS235_4,15.093
CR1189,RNA-binding protein,CASP RNA,TS235_5,13.618
CR1189,RNA-binding protein,CASP RNA,TS238_1,21.807
CR1189,RNA-binding protein,CASP RNA,TS238_2,16.096
CR1189,RNA-binding protein,CASP RNA,TS239_1,20.558
CR1189,RNA-binding protein,CASP RNA,TS239_2,19.185
CR1189,RNA-binding protein,CASP RNA,TS239_3,20.592
CR1189,RNA-binding protein,CASP RNA,TS239_4,23.653
CR1189,RNA-binding protein,CASP RNA,TS239_5,22.503
CR1189,RNA-binding protein,CASP RNA,TS245_1,7.464
CR1189,RNA-binding protein,CASP RNA,TS245_2,8.763
CR1189,RNA-binding protein,CASP RNA,TS245_3,7.353
CR1189,RNA-binding protein,CASP RNA,TS245_4,7.993
CR1189,RNA-binding protein,CASP RNA,TS245_5,8.043
CR1189,RNA-binding protein,CASP RNA,TS248_1,4.211
CR1189,RNA-binding protein,CASP RNA,TS248_2,4.211
CR1189,RNA-binding protein,CASP RNA,TS248_3,4.225
CR1189,RNA-binding protein,CASP RNA,TS248_4,4.182
CR1189,RNA-binding protein,CASP RNA,TS248_5,4.181
CR1189,RNA-binding protein,CASP RNA,TS257_1,13.94
CR1189,RNA-binding protein,CASP RNA,TS257_2,16.188
CR1189,RNA-binding protein,CASP RNA,TS257_3,15.421
CR1189,RNA-binding protein,CASP RNA,TS257_4,16.181
CR1189,RNA-binding protein,CASP RNA,TS257_5,14.902
CR1189,RNA-binding protein,CASP RNA,TS287_1,21.581
CR1189,RNA-binding protein,CASP RNA,TS287_2,22.896
CR1189,RNA-binding protein,CASP RNA,TS287_3,24.265
CR1189,RNA-binding protein,CASP RNA,TS287_4,25.41
CR1189,RNA-binding protein,CASP RNA,TS287_5,23.847
CR1189,RNA-binding protein,CASP RNA,TS385_1,7.464
CR1189,RNA-binding protein,CASP RNA,TS392_1,18.745
CR1189,RNA-binding protein,CASP RNA,TS392_2,14.846
CR1189,RNA-binding protein,CASP RNA,TS392_3,19.037
CR1189,RNA-binding protein,CASP RNA,TS392_4,18.561
CR1189,RNA-binding protein,CASP RNA,TS392_5,16.489
CR1189,RNA-binding protein,CASP RNA,TS434_1,10.626
CR1189,RNA-binding protein,CASP RNA,TS434_2,13.271
CR1189,RNA-binding protein,CASP RNA,TS434_3,13.393
CR1189,RNA-binding protein,CASP RNA,TS434_4,21.703
CR1189,RNA-binding protein,CASP RNA,TS434_5,21.254
CR1189,RNA-binding protein,CASP RNA,TS439_1,10.764
CR1189,RNA-binding protein,CASP RNA,TS439_2,12.477
CR1189,RNA-binding protein,CASP RNA,TS439_3,20.592
CR1189,RNA-binding protein,CASP RNA,TS439_4,23.653
CR1189,RNA-binding protein,CASP RNA,TS439_5,22.503
CR1189,RNA-binding protein,CASP RNA,TS444_1,18.733
CR1189,RNA-binding protein,CASP RNA,TS444_2,23.663
CR1189,RNA-binding protein,CASP RNA,TS444_3,22.648
CR1189,RNA-binding protein,CASP RNA,TS444_4,22.496
CR1189,RNA-binding protein,CASP RNA,TS444_5,18.538
CR1189,RNA-binding protein,CASP RNA,TS470_1,23.336
CR1189,RNA-binding protein,CASP RNA,TS470_2,22.763
CR1189,RNA-binding protein,CASP RNA,TS470_3,23.08
CR1189,RNA-binding protein,CASP RNA,TS470_4,23.839
CR1189,RNA-binding protein,CASP RNA,TS470_5,23.683
CR1189,RNA-binding protein,CASP RNA,TS489_1,23.336
CR1189,RNA-binding protein,CASP RNA,TS489_2,22.763
CR1189,RNA-binding protein,CASP RNA,TS489_3,23.08
CR1189,RNA-binding protein,CASP RNA,TS489_4,23.839
CR1189,RNA-binding protein,CASP RNA,TS489_5,23.683
CR1189,RNA-binding protein,CASP RNA,TS494_1,22.177
CR1189,RNA-binding protein,CASP RNA,TS494_2,22.115
CR1189,RNA-binding protein,CASP RNA,TS494_3,22.167
CR1189,RNA-binding protein,CASP RNA,TS494_4,22.174
CR1189,RNA-binding protein,CASP RNA,TS494_5,22.506
CR1190,RNA-binding protein,CASP RNA,TS029_1,5.041
CR1190,RNA-binding protein,CASP RNA,TS029_2,5.023
CR1190,RNA-binding protein,CASP RNA,TS029_3,4.821
