Target,Type,Source,ModelGroup,gGSP
CR1138,Synthetic construct,CASP RNA,TS125_3,9.023
CR1138,Synthetic construct,CASP RNA,TS125_4,10.35
CR1138,Synthetic construct,CASP RNA,TS125_5,10.684
CR1138,Synthetic construct,CASP RNA,TS128_1,10.625
CR1138,Synthetic construct,CASP RNA,TS128_2,11.456
CR1138,Synthetic construct,CASP RNA,TS128_3,10.321
CR1138,Synthetic construct,CASP RNA,TS128_4,11.833
CR1138,Synthetic construct,CASP RNA,TS128_5,10.567
CR1138,Synthetic construct,CASP RNA,TS131_1,2.28
CR1138,Synthetic construct,CASP RNA,TS131_2,2.284
CR1138,Synthetic construct,CASP RNA,TS131_3,2.281
CR1138,Synthetic construct,CASP RNA,TS131_4,2.276
CR1138,Synthetic construct,CASP RNA,TS131_5,2.285
CR1138,Synthetic construct,CASP RNA,TS147_1,8.44
CR1138,Synthetic construct,CASP RNA,TS147_2,9.512
CR1138,Synthetic construct,CASP RNA,TS147_3,8.441
CR1138,Synthetic construct,CASP RNA,TS147_4,9.416
CR1138,Synthetic construct,CASP RNA,TS147_5,9.516
CR1138,Synthetic construct,CASP RNA,TS177_1,2.174
CR1138,Synthetic construct,CASP RNA,TS185_1,5.966
CR1138,Synthetic construct,CASP RNA,TS185_2,6.181
CR1138,Synthetic construct,CASP RNA,TS185_3,5.655
CR1138,Synthetic construct,CASP RNA,TS185_4,5.976
CR1138,Synthetic construct,CASP RNA,TS185_5,2.293
CR1138,Synthetic construct,CASP RNA,TS227_1,8.541
CR1138,Synthetic construct,CASP RNA,TS227_2,8.922
CR1138,Synthetic construct,CASP RNA,TS227_3,8.278
CR1138,Synthetic construct,CASP RNA,TS227_4,8.944
CR1138,Synthetic construct,CASP RNA,TS227_5,9.909
CR1138,Synthetic construct,CASP RNA,TS229_1,1.683
CR1138,Synthetic construct,CASP RNA,TS229_2,1.719
CR1138,Synthetic construct,CASP RNA,TS229_3,7.043
CR1138,Synthetic construct,CASP RNA,TS229_4,8.514
CR1138,Synthetic construct,CASP RNA,TS229_5,8.039
CR1138,Synthetic construct,CASP RNA,TS232_1,20.638
CR1138,Synthetic construct,CASP RNA,TS232_2,21.313
CR1138,Synthetic construct,CASP RNA,TS232_3,20.624
CR1138,Synthetic construct,CASP RNA,TS232_4,20.023
CR1138,Synthetic construct,CASP RNA,TS232_5,19.936
CR1138,Synthetic construct,CASP RNA,TS235_1,6.453
CR1138,Synthetic construct,CASP RNA,TS235_2,6.985
CR1138,Synthetic construct,CASP RNA,TS238_1,1.583
CR1138,Synthetic construct,CASP RNA,TS238_2,1.589
CR1138,Synthetic construct,CASP RNA,TS238_3,1.652
CR1138,Synthetic construct,CASP RNA,TS238_4,1.569
CR1138,Synthetic construct,CASP RNA,TS239_1,1.683
CR1138,Synthetic construct,CASP RNA,TS239_2,7.043
CR1138,Synthetic construct,CASP RNA,TS239_3,8.039
CR1138,Synthetic construct,CASP RNA,TS239_4,8.514
CR1138,Synthetic construct,CASP RNA,TS239_5,6.956
CR1138,Synthetic construct,CASP RNA,TS245_1,2.902
CR1138,Synthetic construct,CASP RNA,TS245_2,2.868
CR1138,Synthetic construct,CASP RNA,TS245_3,3.488
CR1138,Synthetic construct,CASP RNA,TS245_4,3.263
CR1138,Synthetic construct,CASP RNA,TS245_5,3.277
CR1138,Synthetic construct,CASP RNA,TS248_1,7.462
CR1138,Synthetic construct,CASP RNA,TS248_2,7.521
CR1138,Synthetic construct,CASP RNA,TS248_3,7.781
CR1138,Synthetic construct,CASP RNA,TS248_4,7.402
CR1138,Synthetic construct,CASP RNA,TS248_5,7.887
CR1138,Synthetic construct,CASP RNA,TS287_1,21.234
CR1138,Synthetic construct,CASP RNA,TS287_2,19.262
CR1138,Synthetic construct,CASP RNA,TS287_3,20.688
CR1138,Synthetic construct,CASP RNA,TS287_4,20.304
CR1138,Synthetic construct,CASP RNA,TS287_5,20.285
CR1138,Synthetic construct,CASP RNA,TS385_1,2.902
CR1138,Synthetic construct,CASP RNA,TS392_1,5.168
CR1138,Synthetic construct,CASP RNA,TS392_2,8.58
CR1138,Synthetic construct,CASP RNA,TS392_3,8.891
CR1138,Synthetic construct,CASP RNA,TS392_4,8.525
CR1138,Synthetic construct,CASP RNA,TS392_5,8.383
CR1138,Synthetic construct,CASP RNA,TS416_1,9.843
CR1138,Synthetic construct,CASP RNA,TS416_2,7.043
CR1138,Synthetic construct,CASP RNA,TS416_3,9.023
CR1138,Synthetic construct,CASP RNA,TS416_4,8.514
CR1138,Synthetic construct,CASP RNA,TS416_5,10.684
CR1138,Synthetic construct,CASP RNA,TS434_1,8.334
CR1138,Synthetic construct,CASP RNA,TS434_2,9.099
CR1138,Synthetic construct,CASP RNA,TS434_3,9.197
CR1138,Synthetic construct,CASP RNA,TS434_4,8.317
CR1138,Synthetic construct,CASP RNA,TS434_5,8.553
CR1138,Synthetic construct,CASP RNA,TS439_1,10.684
CR1138,Synthetic construct,CASP RNA,TS439_2,9.035
CR1138,Synthetic construct,CASP RNA,TS439_3,9.843
CR1138,Synthetic construct,CASP RNA,TS439_4,8.514
CR1138,Synthetic construct,CASP RNA,TS439_5,8.039
CR1138,Synthetic construct,CASP RNA,TS470_1,4.125
CR1138,Synthetic construct,CASP RNA,TS470_2,2.958
CR1138,Synthetic construct,CASP RNA,TS470_3,3.146
CR1138,Synthetic construct,CASP RNA,TS470_4,3.273
CR1138,Synthetic construct,CASP RNA,TS470_5,3.998
CR1138,Synthetic construct,CASP RNA,TS489_1,4.907
CR1138,Synthetic construct,CASP RNA,TS489_2,3.02
CR1138,Synthetic construct,CASP RNA,TS489_3,3.4
CR1138,Synthetic construct,CASP RNA,TS489_4,2.936
CR1138,Synthetic construct,CASP RNA,TS489_5,4.296
CR1149,Viral element,CASP RNA,TS029_1,3.034
CR1149,Viral element,CASP RNA,TS029_2,8.339
CR1149,Viral element,CASP RNA,TS029_3,8.068
CR1149,Viral element,CASP RNA,TS029_4,6.763
CR1149,Viral element,CASP RNA,TS035_1,15.299
CR1149,Viral element,CASP RNA,TS035_2,17.702
CR1149,Viral element,CASP RNA,TS035_3,40.617
CR1149,Viral element,CASP RNA,TS035_4,17.299
CR1149,Viral element,CASP RNA,TS035_5,22.215
CR1149,Viral element,CASP RNA,TS054_1,18.468
CR1149,Viral element,CASP RNA,TS054_2,21.081
CR1149,Viral element,CASP RNA,TS054_3,17.001
CR1149,Viral element,CASP RNA,TS054_4,24.162
CR1149,Viral element,CASP RNA,TS054_5,14.316
CR1149,Viral element,CASP RNA,TS076_1,27.174
CR1149,Viral element,CASP RNA,TS076_2,29.413
CR1149,Viral element,CASP RNA,TS076_3,22.975
CR1149,Viral element,CASP RNA,TS076_4,17.107
CR1149,Viral element,CASP RNA,TS076_5,29.606
CR1149,Viral element,CASP RNA,TS081_1,11.075
CR1149,Viral element,CASP RNA,TS081_2,12.019
CR1149,Viral element,CASP RNA,TS081_3,10.289
CR1149,Viral element,CASP RNA,TS081_4,13.654
CR1149,Viral element,CASP RNA,TS081_5,12.928
CR1149,Viral element,CASP RNA,TS091_1,3.197
CR1149,Viral element,CASP RNA,TS091_2,3.101
CR1149,Viral element,CASP RNA,TS091_3,3.197
CR1149,Viral element,CASP RNA,TS091_4,2.876
CR1149,Viral element,CASP RNA,TS091_5,2.967
CR1149,Viral element,CASP RNA,TS097_1,2.874
CR1149,Viral element,CASP RNA,TS097_2,2.891
CR1149,Viral element,CASP RNA,TS110_1,25.269
CR1149,Viral element,CASP RNA,TS110_2,27.822
CR1149,Viral element,CASP RNA,TS110_3,27.34
CR1149,Viral element,CASP RNA,TS110_4,19.966
CR1149,Viral element,CASP RNA,TS119_1,27.158
CR1149,Viral element,CASP RNA,TS119_2,25.936
CR1149,Viral element,CASP RNA,TS119_3,23.544
CR1149,Viral element,CASP RNA,TS119_4,16.126
CR1149,Viral element,CASP RNA,TS119_5,19.037
CR1149,Viral element,CASP RNA,TS125_1,14.152
CR1149,Viral element,CASP RNA,TS125_2,23.325
CR1149,Viral element,CASP RNA,TS125_3,20.171
CR1149,Viral element,CASP RNA,TS125_4,21.986
CR1149,Viral element,CASP RNA,TS125_5,21.217
CR1149,Viral element,CASP RNA,TS128_1,13.314
CR1149,Viral element,CASP RNA,TS128_2,21.18
CR1149,Viral element,CASP RNA,TS128_3,15.44
CR1149,Viral element,CASP RNA,TS128_4,20.611
CR1149,Viral element,CASP RNA,TS128_5,20.074
CR1149,Viral element,CASP RNA,TS131_1,3.315
CR1149,Viral element,CASP RNA,TS131_2,3.221
CR1149,Viral element,CASP RNA,TS131_3,3.18
CR1149,Viral element,CASP RNA,TS131_4,4.699
CR1149,Viral element,CASP RNA,TS131_5,3.16
CR1149,Viral element,CASP RNA,TS147_1,17.951
CR1149,Viral element,CASP RNA,TS147_2,20.067
CR1149,Viral element,CASP RNA,TS147_3,19.446
CR1149,Viral element,CASP RNA,TS147_4,15.979
CR1149,Viral element,CASP RNA,TS147_5,17.488
CR1149,Viral element,CASP RNA,TS177_1,3.64
CR1149,Viral element,CASP RNA,TS185_1,24.966
CR1149,Viral element,CASP RNA,TS185_2,22.838
CR1149,Viral element,CASP RNA,TS185_3,23.416
CR1149,Viral element,CASP RNA,TS185_4,17.569
CR1149,Viral element,CASP RNA,TS185_5,19.73
CR1149,Viral element,CASP RNA,TS227_1,17.407
CR1149,Viral element,CASP RNA,TS227_2,19.008
CR1149,Viral element,CASP RNA,TS227_3,17.003
CR1149,Viral element,CASP RNA,TS227_4,16.937
CR1149,Viral element,CASP RNA,TS227_5,17.067
CR1149,Viral element,CASP RNA,TS229_1,22.399
CR1149,Viral element,CASP RNA,TS229_2,15.617
CR1149,Viral element,CASP RNA,TS229_3,26.022
CR1149,Viral element,CASP RNA,TS229_4,21.023
CR1149,Viral element,CASP RNA,TS229_5,21.267
CR1149,Viral element,CASP RNA,TS232_1,16.178
CR1149,Viral element,CASP RNA,TS232_2,16.109
CR1149,Viral element,CASP RNA,TS232_3,16.105
CR1149,Viral element,CASP RNA,TS232_4,20.543
CR1149,Viral element,CASP RNA,TS232_5,20.969
CR1149,Viral element,CASP RNA,TS235_1,15.376
CR1149,Viral element,CASP RNA,TS235_2,18.085
CR1149,Viral element,CASP RNA,TS235_3,15.639
CR1149,Viral element,CASP RNA,TS235_4,14.718
CR1149,Viral element,CASP RNA,TS235_5,17.026
CR1149,Viral element,CASP RNA,TS238_1,22.491
CR1149,Viral element,CASP RNA,TS238_2,15.048
CR1149,Viral element,CASP RNA,TS239_1,24.148
CR1149,Viral element,CASP RNA,TS239_2,16.678
CR1149,Viral element,CASP RNA,TS239_3,16.75
CR1149,Viral element,CASP RNA,TS239_4,16.279
CR1149,Viral element,CASP RNA,TS239_5,21.047
CR1149,Viral element,CASP RNA,TS245_1,3.408
CR1149,Viral element,CASP RNA,TS245_2,5.324
CR1149,Viral element,CASP RNA,TS245_3,4.824
CR1149,Viral element,CASP RNA,TS245_4,4.8
CR1149,Viral element,CASP RNA,TS245_5,3.613
CR1149,Viral element,CASP RNA,TS248_1,17.964
CR1149,Viral element,CASP RNA,TS248_2,19.638
CR1149,Viral element,CASP RNA,TS248_3,21.107
CR1149,Viral element,CASP RNA,TS248_4,17.707
CR1149,Viral element,CASP RNA,TS248_5,15.388
CR1149,Viral element,CASP RNA,TS287_1,13.026
CR1149,Viral element,CASP RNA,TS287_2,17.808
CR1149,Viral element,CASP RNA,TS287_3,19.922
CR1149,Viral element,CASP RNA,TS287_4,18.819
CR1149,Viral element,CASP RNA,TS287_5,13.875
CR1149,Viral element,CASP RNA,TS385_1,3.775
CR1149,Viral element,CASP RNA,TS385_2,5.352
CR1149,Viral element,CASP RNA,TS385_3,5.492
CR1149,Viral element,CASP RNA,TS385_4,5.322
CR1149,Viral element,CASP RNA,TS385_5,3.898
CR1149,Viral element,CASP RNA,TS392_1,14.275
CR1149,Viral element,CASP RNA,TS392_2,10.893
CR1149,Viral element,CASP RNA,TS392_3,3.091
CR1149,Viral element,CASP RNA,TS392_4,16.388
CR1149,Viral element,CASP RNA,TS392_5,14.976
CR1149,Viral element,CASP RNA,TS416_1,21.259
CR1149,Viral element,CASP RNA,TS416_2,17.939
CR1149,Viral element,CASP RNA,TS416_3,20.171
CR1149,Viral element,CASP RNA,TS416_4,21.986
CR1149,Viral element,CASP RNA,TS416_5,21.217
CR1149,Viral element,CASP RNA,TS434_1,15.376
CR1149,Viral element,CASP RNA,TS434_2,20.643
CR1149,Viral element,CASP RNA,TS434_3,18.343
CR1149,Viral element,CASP RNA,TS434_4,15.531
CR1149,Viral element,CASP RNA,TS434_5,15.91
CR1149,Viral element,CASP RNA,TS470_1,18.74
CR1149,Viral element,CASP RNA,TS470_2,19.831
CR1149,Viral element,CASP RNA,TS470_3,18.819
CR1149,Viral element,CASP RNA,TS470_4,19.047
CR1149,Viral element,CASP RNA,TS470_5,20.247
CR1149,Viral element,CASP RNA,TS489_1,18.74
CR1149,Viral element,CASP RNA,TS489_2,19.831
CR1149,Viral element,CASP RNA,TS489_3,18.819
CR1149,Viral element,CASP RNA,TS489_4,19.047
CR1149,Viral element,CASP RNA,TS489_5,20.247
CR1156,Viral element,CASP RNA,TS029_1,3.012
CR1156,Viral element,CASP RNA,TS029_2,2.476
CR1156,Viral element,CASP RNA,TS029_3,5.111
CR1156,Viral element,CASP RNA,TS029_4,2.723
CR1156,Viral element,CASP RNA,TS029_5,2.994
CR1156,Viral element,CASP RNA,TS035_1,18.681
CR1156,Viral element,CASP RNA,TS035_2,19.578
CR1156,Viral element,CASP RNA,TS035_3,20.448
CR1156,Viral element,CASP RNA,TS035_4,19.044
CR1156,Viral element,CASP RNA,TS035_5,21.101
CR1156,Viral element,CASP RNA,TS054_1,22.146
CR1156,Viral element,CASP RNA,TS054_2,26.283
CR1156,Viral element,CASP RNA,TS054_3,18.582
CR1156,Viral element,CASP RNA,TS054_4,17.948
CR1156,Viral element,CASP RNA,TS054_5,20.073
CR1156,Viral element,CASP RNA,TS076_1,18.625
CR1156,Viral element,CASP RNA,TS076_2,22.224
CR1156,Viral element,CASP RNA,TS076_3,19.199
CR1156,Viral element,CASP RNA,TS076_4,23.373
CR1156,Viral element,CASP RNA,TS076_5,23.758
CR1156,Viral element,CASP RNA,TS081_1,15.854
CR1156,Viral element,CASP RNA,TS081_2,15.164
CR1156,Viral element,CASP RNA,TS081_3,14.759
CR1156,Viral element,CASP RNA,TS081_4,13.998
CR1156,Viral element,CASP RNA,TS081_5,14.923
CR1156,Viral element,CASP RNA,TS091_1,2.901
CR1156,Viral element,CASP RNA,TS091_2,2.827
CR1156,Viral element,CASP RNA,TS091_3,2.827
CR1156,Viral element,CASP RNA,TS091_4,2.849
CR1156,Viral element,CASP RNA,TS091_5,2.876
CR1156,Viral element,CASP RNA,TS097_1,2.709
CR1156,Viral element,CASP RNA,TS097_2,2.646
CR1156,Viral element,CASP RNA,TS097_3,2.623
CR1156,Viral element,CASP RNA,TS110_1,32.504
CR1156,Viral element,CASP RNA,TS110_2,30.746
CR1156,Viral element,CASP RNA,TS110_3,29.733
CR1156,Viral element,CASP RNA,TS110_4,24.596
CR1156,Viral element,CASP RNA,TS110_5,17.844
CR1156,Viral element,CASP RNA,TS119_1,26.829
CR1156,Viral element,CASP RNA,TS119_2,19.077
CR1156,Viral element,CASP RNA,TS119_3,22.91
CR1156,Viral element,CASP RNA,TS119_4,27.836
CR1156,Viral element,CASP RNA,TS119_5,21.369
CR1156,Viral element,CASP RNA,TS125_1,10.415
CR1156,Viral element,CASP RNA,TS125_2,18.427
CR1156,Viral element,CASP RNA,TS125_3,20.529
CR1156,Viral element,CASP RNA,TS125_4,17.948
CR1156,Viral element,CASP RNA,TS125_5,17.295
CR1156,Viral element,CASP RNA,TS128_1,26.991
CR1156,Viral element,CASP RNA,TS128_2,18.548
CR1156,Viral element,CASP RNA,TS128_3,21.771
CR1156,Viral element,CASP RNA,TS128_4,12.407
CR1156,Viral element,CASP RNA,TS128_5,17.284
CR1156,Viral element,CASP RNA,TS131_1,2.951
CR1156,Viral element,CASP RNA,TS131_2,2.955
CR1156,Viral element,CASP RNA,TS131_3,4.492
CR1156,Viral element,CASP RNA,TS131_4,2.927
CR1156,Viral element,CASP RNA,TS131_5,2.974
CR1156,Viral element,CASP RNA,TS147_1,13.742
CR1156,Viral element,CASP RNA,TS147_2,18.526
CR1156,Viral element,CASP RNA,TS147_3,16.703
CR1156,Viral element,CASP RNA,TS147_4,12.45
CR1156,Viral element,CASP RNA,TS147_5,12.149
CR1156,Viral element,CASP RNA,TS177_1,4.684
CR1156,Viral element,CASP RNA,TS185_1,17.623
CR1156,Viral element,CASP RNA,TS185_2,15.781
CR1156,Viral element,CASP RNA,TS185_3,13.265
CR1156,Viral element,CASP RNA,TS185_4,14.857
CR1156,Viral element,CASP RNA,TS185_5,6.715
CR1156,Viral element,CASP RNA,TS227_1,16.499
CR1156,Viral element,CASP RNA,TS227_2,13.677
CR1156,Viral element,CASP RNA,TS227_3,14.021
CR1156,Viral element,CASP RNA,TS227_4,11.425
CR1156,Viral element,CASP RNA,TS227_5,15.534
CR1156,Viral element,CASP RNA,TS229_1,14.747
CR1156,Viral element,CASP RNA,TS229_2,22.678
CR1156,Viral element,CASP RNA,TS229_3,14.679
CR1156,Viral element,CASP RNA,TS229_4,14.587
CR1156,Viral element,CASP RNA,TS229_5,16.714
CR1156,Viral element,CASP RNA,TS232_1,19.618
CR1156,Viral element,CASP RNA,TS232_2,19.626
CR1156,Viral element,CASP RNA,TS232_3,22.054
CR1156,Viral element,CASP RNA,TS232_4,19.669
CR1156,Viral element,CASP RNA,TS232_5,19.552
CR1156,Viral element,CASP RNA,TS235_1,15.84
CR1156,Viral element,CASP RNA,TS235_2,17.736
CR1156,Viral element,CASP RNA,TS235_3,12.88
CR1156,Viral element,CASP RNA,TS235_4,14.925
CR1156,Viral element,CASP RNA,TS235_5,18.611
CR1156,Viral element,CASP RNA,TS238_1,16.885
CR1156,Viral element,CASP RNA,TS238_2,7.908
CR1156,Viral element,CASP RNA,TS238_3,15.532
CR1156,Viral element,CASP RNA,TS238_4,15.489
CR1156,Viral element,CASP RNA,TS238_5,16.678
CR1156,Viral element,CASP RNA,TS239_1,14.747
CR1156,Viral element,CASP RNA,TS239_2,23.159
CR1156,Viral element,CASP RNA,TS239_3,16.714
CR1156,Viral element,CASP RNA,TS239_4,14.232
CR1156,Viral element,CASP RNA,TS239_5,14.679
CR1156,Viral element,CASP RNA,TS245_1,3.875
CR1156,Viral element,CASP RNA,TS245_2,3.914
CR1156,Viral element,CASP RNA,TS245_3,4.061
CR1156,Viral element,CASP RNA,TS245_4,4.168
CR1156,Viral element,CASP RNA,TS245_5,3.824
CR1156,Viral element,CASP RNA,TS248_1,18.681
CR1156,Viral element,CASP RNA,TS248_2,19.578
CR1156,Viral element,CASP RNA,TS248_3,25.184
CR1156,Viral element,CASP RNA,TS248_4,21.101
CR1156,Viral element,CASP RNA,TS248_5,2.904
CR1156,Viral element,CASP RNA,TS287_1,21.305
CR1156,Viral element,CASP RNA,TS287_2,14.622
CR1156,Viral element,CASP RNA,TS287_3,17.176
CR1156,Viral element,CASP RNA,TS287_4,17.224
CR1156,Viral element,CASP RNA,TS287_5,16.302
CR1156,Viral element,CASP RNA,TS385_1,3.875
CR1156,Viral element,CASP RNA,TS392_1,15.164
CR1156,Viral element,CASP RNA,TS392_2,21.919
CR1156,Viral element,CASP RNA,TS392_3,16.689
CR1156,Viral element,CASP RNA,TS392_4,15.871
CR1156,Viral element,CASP RNA,TS392_5,17.382
CR1156,Viral element,CASP RNA,TS416_1,23.642
CR1156,Viral element,CASP RNA,TS416_2,10.415
CR1156,Viral element,CASP RNA,TS416_3,21.769
CR1156,Viral element,CASP RNA,TS416_4,22.227
CR1156,Viral element,CASP RNA,TS416_5,17.948
CR1156,Viral element,CASP RNA,TS434_1,12.71
CR1156,Viral element,CASP RNA,TS434_2,14.942
CR1156,Viral element,CASP RNA,TS434_3,15.508
CR1156,Viral element,CASP RNA,TS434_4,13.847
CR1156,Viral element,CASP RNA,TS434_5,13.666
CR1156,Viral element,CASP RNA,TS439_1,22.678
CR1156,Viral element,CASP RNA,TS439_2,14.116
CR1156,Viral element,CASP RNA,TS439_3,15.121
CR1156,Viral element,CASP RNA,TS439_4,14.747
CR1156,Viral element,CASP RNA,TS439_5,11.645
CR1156,Viral element,CASP RNA,TS470_1,22.559
CR1156,Viral element,CASP RNA,TS470_2,23.091
CR1156,Viral element,CASP RNA,TS470_3,22.736
CR1156,Viral element,CASP RNA,TS470_4,22.317
CR1156,Viral element,CASP RNA,TS470_5,23.005
CR1156,Viral element,CASP RNA,TS489_1,22.559
CR1156,Viral element,CASP RNA,TS489_2,23.091
CR1156,Viral element,CASP RNA,TS489_3,22.736
CR1156,Viral element,CASP RNA,TS489_4,22.317
CR1156,Viral element,CASP RNA,TS489_5,23.005
CR1189,RNA-binding protein,CASP RNA,TS029_1,2.626
CR1189,RNA-binding protein,CASP RNA,TS029_2,2.597
CR1189,RNA-binding protein,CASP RNA,TS029_3,2.594
CR1189,RNA-binding protein,CASP RNA,TS035_1,6.76
CR1189,RNA-binding protein,CASP RNA,TS035_2,6.76
CR1189,RNA-binding protein,CASP RNA,TS035_3,6.155
CR1189,RNA-binding protein,CASP RNA,TS035_4,5.985
CR1189,RNA-binding protein,CASP RNA,TS035_5,5.985
CR1189,RNA-binding protein,CASP RNA,TS054_1,6.343
CR1189,RNA-binding protein,CASP RNA,TS054_2,6.343
CR1189,RNA-binding protein,CASP RNA,TS054_3,6.343
CR1189,RNA-binding protein,CASP RNA,TS054_4,6.343
CR1189,RNA-binding protein,CASP RNA,TS054_5,6.192
CR1189,RNA-binding protein,CASP RNA,TS076_1,9.023
CR1189,RNA-binding protein,CASP RNA,TS076_2,7.73
CR1189,RNA-binding protein,CASP RNA,TS076_3,8.186
CR1189,RNA-binding protein,CASP RNA,TS076_4,6.773
CR1189,RNA-binding protein,CASP RNA,TS076_5,5.872
CR1189,RNA-binding protein,CASP RNA,TS081_1,10.261
CR1189,RNA-binding protein,CASP RNA,TS081_2,8.791
CR1189,RNA-binding protein,CASP RNA,TS081_3,8.943
CR1189,RNA-binding protein,CASP RNA,TS081_4,8.871
CR1189,RNA-binding protein,CASP RNA,TS081_5,8.892
CR1189,RNA-binding protein,CASP RNA,TS097_1,5.279
CR1189,RNA-binding protein,CASP RNA,TS097_2,4.775
CR1189,RNA-binding protein,CASP RNA,TS119_1,7.901
CR1189,RNA-binding protein,CASP RNA,TS119_2,9.502
CR1189,RNA-binding protein,CASP RNA,TS119_3,10.491
CR1189,RNA-binding protein,CASP RNA,TS119_4,10.146
CR1189,RNA-binding protein,CASP RNA,TS119_5,8.142
CR1189,RNA-binding protein,CASP RNA,TS125_1,6.343
CR1189,RNA-binding protein,CASP RNA,TS125_2,6.343
CR1189,RNA-binding protein,CASP RNA,TS125_3,6.343
CR1189,RNA-binding protein,CASP RNA,TS125_4,6.343
CR1189,RNA-binding protein,CASP RNA,TS125_5,6.343
CR1189,RNA-binding protein,CASP RNA,TS131_1,8.202
CR1189,RNA-binding protein,CASP RNA,TS131_2,7.825
CR1189,RNA-binding protein,CASP RNA,TS131_3,7.647
CR1189,RNA-binding protein,CASP RNA,TS131_4,7.972
CR1189,RNA-binding protein,CASP RNA,TS131_5,8.439
CR1189,RNA-binding protein,CASP RNA,TS147_1,5.085
CR1189,RNA-binding protein,CASP RNA,TS147_2,6.29
CR1189,RNA-binding protein,CASP RNA,TS147_3,5.938
CR1189,RNA-binding protein,CASP RNA,TS147_4,5.239
CR1189,RNA-binding protein,CASP RNA,TS147_5,5.495
CR1189,RNA-binding protein,CASP RNA,TS177_1,4.8
CR1189,RNA-binding protein,CASP RNA,TS177_2,3.777
CR1189,RNA-binding protein,CASP RNA,TS177_3,4.676
CR1189,RNA-binding protein,CASP RNA,TS185_1,5.626
CR1189,RNA-binding protein,CASP RNA,TS185_2,4.839
CR1189,RNA-binding protein,CASP RNA,TS185_3,5.729
CR1189,RNA-binding protein,CASP RNA,TS185_4,5.258
CR1189,RNA-binding protein,CASP RNA,TS185_5,5.939
CR1189,RNA-binding protein,CASP RNA,TS227_1,6.732
CR1189,RNA-binding protein,CASP RNA,TS227_2,5.276
CR1189,RNA-binding protein,CASP RNA,TS227_3,5.745
CR1189,RNA-binding protein,CASP RNA,TS227_4,5.702
CR1189,RNA-binding protein,CASP RNA,TS227_5,5.677
CR1189,RNA-binding protein,CASP RNA,TS229_1,7.74
CR1189,RNA-binding protein,CASP RNA,TS229_2,7.24
CR1189,RNA-binding protein,CASP RNA,TS229_3,7.372
CR1189,RNA-binding protein,CASP RNA,TS229_4,8.354
CR1189,RNA-binding protein,CASP RNA,TS229_5,7.799
CR1189,RNA-binding protein,CASP RNA,TS232_1,8.671
CR1189,RNA-binding protein,CASP RNA,TS232_2,12.036
CR1189,RNA-binding protein,CASP RNA,TS232_3,8.379
CR1189,RNA-binding protein,CASP RNA,TS232_4,9.801
CR1189,RNA-binding protein,CASP RNA,TS232_5,8.25
CR1189,RNA-binding protein,CASP RNA,TS235_1,6.898
CR1189,RNA-binding protein,CASP RNA,TS235_2,6.684
CR1189,RNA-binding protein,CASP RNA,TS235_3,7.335
CR1189,RNA-binding protein,CASP RNA,TS235_4,5.472
CR1189,RNA-binding protein,CASP RNA,TS235_5,5.463
CR1189,RNA-binding protein,CASP RNA,TS238_1,6.479
CR1189,RNA-binding protein,CASP RNA,TS238_2,4.956
CR1189,RNA-binding protein,CASP RNA,TS239_1,7.74
CR1189,RNA-binding protein,CASP RNA,TS239_2,7.24
CR1189,RNA-binding protein,CASP RNA,TS239_3,7.372
CR1189,RNA-binding protein,CASP RNA,TS239_4,8.354
CR1189,RNA-binding protein,CASP RNA,TS239_5,7.799
CR1189,RNA-binding protein,CASP RNA,TS245_1,3.703
CR1189,RNA-binding protein,CASP RNA,TS245_2,4.092
CR1189,RNA-binding protein,CASP RNA,TS245_3,3.871
CR1189,RNA-binding protein,CASP RNA,TS245_4,4.023
CR1189,RNA-binding protein,CASP RNA,TS245_5,3.864
CR1189,RNA-binding protein,CASP RNA,TS248_1,1.044
CR1189,RNA-binding protein,CASP RNA,TS248_2,1.044
CR1189,RNA-binding protein,CASP RNA,TS248_3,1.044
CR1189,RNA-binding protein,CASP RNA,TS248_4,1.044
CR1189,RNA-binding protein,CASP RNA,TS248_5,1.044
CR1189,RNA-binding protein,CASP RNA,TS257_1,5.658
CR1189,RNA-binding protein,CASP RNA,TS257_2,6.7
CR1189,RNA-binding protein,CASP RNA,TS257_3,7.059
CR1189,RNA-binding protein,CASP RNA,TS257_4,5.922
CR1189,RNA-binding protein,CASP RNA,TS257_5,5.952
CR1189,RNA-binding protein,CASP RNA,TS287_1,10.583
CR1189,RNA-binding protein,CASP RNA,TS287_2,8.317
CR1189,RNA-binding protein,CASP RNA,TS287_3,8.735
CR1189,RNA-binding protein,CASP RNA,TS287_4,8.857
CR1189,RNA-binding protein,CASP RNA,TS287_5,9.007
CR1189,RNA-binding protein,CASP RNA,TS385_1,3.703
CR1189,RNA-binding protein,CASP RNA,TS392_1,6.619
CR1189,RNA-binding protein,CASP RNA,TS392_2,6.813
CR1189,RNA-binding protein,CASP RNA,TS392_3,6.536
CR1189,RNA-binding protein,CASP RNA,TS392_4,7.54
CR1189,RNA-binding protein,CASP RNA,TS392_5,5.98
CR1189,RNA-binding protein,CASP RNA,TS434_1,4.878
CR1189,RNA-binding protein,CASP RNA,TS434_2,4.154
CR1189,RNA-binding protein,CASP RNA,TS434_3,4.542
CR1189,RNA-binding protein,CASP RNA,TS434_4,6.589
CR1189,RNA-binding protein,CASP RNA,TS434_5,6.792
